location,date,temperature,humidity,rain,wind_speed_mps,solar_radiation
"Jharkhand, Santhal Paragana / Dumka",1975,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1975,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1976,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1976,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1976,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1977,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1977,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1977,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1978,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1978,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1978,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1979,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1979,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1979,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1980,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1980,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1980,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1981,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1981,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1981,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1982,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1982,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1982,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1983,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1983,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1983,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1984,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1984,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1984,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1985,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1985,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1985,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1986,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1986,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1986,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1987,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1987,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1987,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1988,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1988,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1988,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1989,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1989,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1989,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1990,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1990,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1990,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1991,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1991,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1991,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1992,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1992,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1992,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1993,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1993,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1993,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1994,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1994,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1994,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",1997,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1997,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1998,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",1999,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",1999,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2000,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2000,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2000,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2001,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2001,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2001,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2002,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2002,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2002,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2003,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2003,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2003,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2004,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2004,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2004,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2005,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2005,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2005,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2006,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2006,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2006,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2007,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2007,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2007,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2008,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2008,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2008,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2009,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2009,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2009,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2010,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2010,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2010,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2011,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2011,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2011,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2012,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2012,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2012,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2013,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2013,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2013,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2014,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2014,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2014,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2015,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2015,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2015,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2016,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2016,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2016,20,60,600,1.5,16
"Jharkhand, Santhal Paragana / Dumka",2017,25,80,1200,2.0,18
"Jharkhand, Santhal Paragana / Dumka",2017,22,70,800,2.5,20
"Jharkhand, Santhal Paragana / Dumka",2017,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1966,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1966,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1966,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1967,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1967,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1967,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1968,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1968,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1968,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1969,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1969,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1969,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1970,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1970,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1970,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1971,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1971,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1971,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1972,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1972,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1972,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1973,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1973,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1973,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1974,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1974,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1974,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1975,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1975,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1975,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1976,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1976,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1976,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1977,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1977,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1977,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1978,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1978,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1978,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1979,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1979,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1979,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1980,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1980,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1980,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1981,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1981,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1981,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1982,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1982,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1982,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1983,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1983,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1983,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1984,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1984,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1984,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1985,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1985,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1985,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1986,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1986,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1986,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1987,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1987,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1987,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1988,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1988,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1988,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1989,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1989,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1990,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1990,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1990,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1991,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1991,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1991,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1992,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1992,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1992,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1993,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1993,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1993,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1994,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1994,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1994,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1995,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1995,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1995,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1996,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1996,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1996,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1997,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1997,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1997,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1998,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1998,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1998,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",1999,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",1999,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",1999,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2000,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2000,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2000,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2001,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2001,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2001,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2002,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2002,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2002,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2003,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2003,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2003,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2004,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2004,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2004,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2005,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2005,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2005,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2006,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2006,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2006,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2007,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2007,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2007,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2008,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2008,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2008,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2009,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2009,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2009,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2010,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2010,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2010,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2011,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2011,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2011,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2012,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2012,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2012,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2013,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2013,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2013,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2014,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2014,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2014,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2015,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2015,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2015,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2016,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2016,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2016,20,60,600,1.5,16
"Bihar, Shahabad (now part of Bhojpur district)",2017,25,80,1200,2.0,18
"Bihar, Shahabad (now part of Bhojpur district)",2017,22,70,800,2.5,20
"Bihar, Shahabad (now part of Bhojpur district)",2017,20,60,600,1.5,16
"Bihar, Gaya",1966,25,80,1200,2.0,18
"Bihar, Gaya",1966,22,70,800,2.5,20
"Bihar, Gaya",1966,20,60,600,1.5,16
"Bihar, Gaya",1967,25,80,1200,2.0,18
"Bihar, Gaya",1967,22,70,800,2.5,20
"Bihar, Gaya",1967,20,60,600,1.5,16
"Bihar, Gaya",1968,25,80,1200,2.0,18
"Bihar, Gaya",1968,22,70,800,2.5,20
"Bihar, Gaya",1968,20,60,600,1.5,16
"Bihar, Gaya",1969,25,80,1200,2.0,18
"Bihar, Gaya",1969,22,70,800,2.5,20
"Bihar, Gaya",1969,20,60,600,1.5,16
"Bihar, Gaya",1970,25,80,1200,2.0,18
"Bihar, Gaya",1970,22,70,800,2.5,20
"Bihar, Gaya",1970,20,60,600,1.5,16
"Bihar, Gaya",1971,25,80,1200,2.0,18
"Bihar, Gaya",1971,22,70,800,2.5,20
"Bihar, Gaya",1971,20,60,600,1.5,16
"Bihar, Gaya",1972,25,80,1200,2.0,18
"Bihar, Gaya",1972,22,70,800,2.5,20
"Bihar, Gaya",1972,20,60,600,1.5,16
"Bihar, Gaya",1973,25,80,1200,2.0,18
"Bihar, Gaya",1973,22,70,800,2.5,20
"Bihar, Gaya",1973,20,60,600,1.5,16
"Bihar, Gaya",1974,25,80,1200,2.0,18
"Bihar, Gaya",1974,22,70,800,2.5,20
"Bihar, Gaya",1974,20,60,600,1.5,16
"Bihar, Gaya",1975,25,80,1200,2.0,18
"Bihar, Gaya",1975,22,70,800,2.5,20
"Bihar, Gaya",1975,20,60,600,1.5,16
"Bihar, Gaya",1976,25,80,1200,2.0,18
"Bihar, Gaya",1976,22,70,800,2.5,20
"Bihar, Gaya",1976,20,60,600,1.5,16
"Bihar, Gaya",1977,25,80,1200,2.0,18
"Bihar, Gaya",1977,22,70,800,2.5,20
"Bihar, Gaya",1977,20,60,600,1.5,16
"Bihar, Gaya",1978,25,80,1200,2.0,18
"Bihar, Gaya",1978,22,70,800,2.5,20
"Bihar, Gaya",1978,20,60,600,1.5,16
"Bihar, Gaya",1979,25,80,1200,2.0,18
"Bihar, Gaya",1979,22,70,800,2.5,20
"Bihar, Gaya",1979,20,60,600,1.5,16
"Bihar, Gaya",1980,25,80,1200,2.0,18
"Bihar, Gaya",1980,22,70,800,2.5,20
"Bihar, Gaya",1980,20,60,600,1.5,16
"Bihar, Gaya",1981,25,80,1200,2.0,18
"Bihar, Gaya",1981,22,70,800,2.5,20
"Bihar, Gaya",1981,20,60,600,1.5,16
"Bihar, Gaya",1982,25,80,1200,2.0,18
"Bihar, Gaya",1982,22,70,800,2.5,20
"Bihar, Gaya",1982,20,60,600,1.5,16
"Bihar, Gaya",1983,25,80,1200,2.0,18
"Bihar, Gaya",1983,22,70,800,2.5,20
"Bihar, Gaya",1983,20,60,600,1.5,16
"Bihar, Gaya",1984,25,80,1200,2.0,18
"Bihar, Gaya",1984,22,70,800,2.5,20
"Bihar, Gaya",1984,20,60,600,1.5,16
"Bihar, Gaya",1985,25,80,1200,2.0,18
"Bihar, Gaya",1985,22,70,800,2.5,20
"Bihar, Gaya",1985,20,60,600,1.5,16
"Bihar, Gaya",1986,25,80,1200,2.0,18
"Bihar, Gaya",1986,22,70,800,2.5,20
"Bihar, Gaya",1986,20,60,600,1.5,16
"Bihar, Gaya",1987,25,80,1200,2.0,18
"Bihar, Gaya",1987,22,70,800,2.5,20
"Bihar, Gaya",1987,20,60,600,1.5,16
"Bihar, Gaya",1988,25,80,1200,2.0,18
"Bihar, Gaya",1988,22,70,800,2.5,20
"Bihar, Gaya",1988,20,60,600,1.5,16
"Bihar, Gaya",1989,25,80,1200,2.0,18
"Bihar, Gaya",1989,22,70,800,2.5,20
"Bihar, Gaya",1989,28,65,700,3.0,22
"Bihar, Gaya",1990,25,80,1200,2.0,18
"Bihar, Gaya",1990,22,70,800,2.5,20
"Bihar, Gaya",1990,20,60,600,1.5,16
"Bihar, Gaya",1990,28,65,700,3.0,22
"Bihar, Gaya",1991,25,80,1200,2.0,18
"Bihar, Gaya",1991,22,70,800,2.5,20
"Bihar, Gaya",1991,20,60,600,1.5,16
"Bihar, Gaya",1991,28,65,700,3.0,22
"Bihar, Gaya",1992,25,80,1200,2.0,18
"Bihar, Gaya",1992,22,70,800,2.5,20
"Bihar, Gaya",1992,20,60,600,1.5,16
"Bihar, Gaya",1993,25,80,1200,2.0,18
"Bihar, Gaya",1993,22,70,800,2.5,20
"Bihar, Gaya",1993,20,60,600,1.5,16
"Bihar, Gaya",1994,25,80,1200,2.0,18
"Bihar, Gaya",1994,22,70,800,2.5,20
"Bihar, Gaya",1994,20,60,600,1.5,16
"Bihar, Gaya",1995,25,80,1200,2.0,18
"Bihar, Gaya",1995,22,70,800,2.5,20
"Bihar, Gaya",1995,20,60,600,1.5,16
"Bihar, Gaya",1996,25,80,1200,2.0,18
"Bihar, Gaya",1996,22,70,800,2.5,20
"Bihar, Gaya",1996,20,60,600,1.5,16
"Bihar, Gaya",1997,25,80,1200,2.0,18
"Bihar, Gaya",1997,22,70,800,2.5,20
"Bihar, Gaya",1997,20,60,600,1.5,16
"Bihar, Gaya",1998,25,80,1200,2.0,18
"Bihar, Gaya",1998,22,70,800,2.5,20
"Bihar, Gaya",1998,20,60,600,1.5,16
"Bihar, Gaya",1999,25,80,1200,2.0,18
"Bihar, Gaya",1999,22,70,800,2.5,20
"Bihar, Gaya",1999,20,60,600,1.5,16
"Bihar, Gaya",2000,25,80,1200,2.0,18
"Bihar, Gaya",2000,22,70,800,2.5,20
"Bihar, Gaya",2000,20,60,600,1.5,16
"Bihar, Gaya",2001,25,80,1200,2.0,18
"Bihar, Gaya",2001,22,70,800,2.5,20
"Bihar, Gaya",2001,20,60,600,1.5,16
"Bihar, Gaya",2002,25,80,1200,2.0,18
"Bihar, Gaya",2002,22,70,800,2.5,20
"Bihar, Gaya",2002,20,60,600,1.5,16
"Bihar, Gaya",2003,25,80,1200,2.0,18
"Bihar, Gaya",2003,22,70,800,2.5,20
"Bihar, Gaya",2003,20,60,600,1.5,16
"Bihar, Gaya",2004,25,80,1200,2.0,18
"Bihar, Gaya",2004,22,70,800,2.5,20
"Bihar, Gaya",2004,20,60,600,1.5,16
"Bihar, Gaya",2005,25,80,1200,2.0,18
"Bihar, Gaya",2005,22,70,800,2.5,20
"Bihar, Gaya",2005,20,60,600,1.5,16
"Bihar, Gaya",2006,25,80,1200,2.0,18
"Bihar, Gaya",2006,22,70,800,2.5,20
"Bihar, Gaya",2006,20,60,600,1.5,16
"Bihar, Gaya",2007,25,80,1200,2.0,18
"Bihar, Gaya",2007,22,70,800,2.5,20
"Bihar, Gaya",2007,20,60,600,1.5,16
"Bihar, Gaya",2008,25,80,1200,2.0,18
"Bihar, Gaya",2008,22,70,800,2.5,20
"Bihar, Gaya",2008,20,60,600,1.5,16
